"","sp","sample.type","sp.type.combo","mass.g","log.mass","length.mm","width.mm","height.mm","density.gcm3","toughness","log.toughness","specific.toughness","peak.force","log.peak.force","specific.peak.force","fruit.diaspore"
"241","mucm","diaspora","mucmdiaspora",9.662,0.985067033150501,30,29.4,19.8,1.05665846227849,1.79196908925,0.253330513984623,-0.731736519165878,965.9550278,2.98495690733376,1.99988987418326,"diaspore"
"242","mucm","diaspora","mucmdiaspora",7.2775,0.861982214110848,28.2,25.1,18.3,1.07302458423603,1.789992812,0.252851287005031,-0.609130927105818,1068.924853,3.02894717473677,2.16696496062592,"diaspore"
"243","mucm","diaspora","mucmdiaspora",9.7195,0.987643924100533,31.3,29,19.2,1.06512784330015,1.827222719,0.261791486453557,-0.725852437646976,921.8251027,2.964648530449,1.97700460634847,"diaspore"
"244","mucm","diaspora","mucmdiaspora",6.6894,0.825387165843325,27.3,25,17.8,1.05163706760728,1.29583484325,0.112549653358777,-0.712837512484548,902.2118026,2.95530850417438,2.12992133833105,"diaspore"
"245","mucm","diaspora","mucmdiaspora",9.4467,0.975280123632554,31.5,29.1,18.5,1.06391328063701,2.7552036025,0.440153697625204,-0.53512642600735,1166.991353,3.06706763808625,2.09178751445369,"diaspore"
"246","mucm","diaspora","mucmdiaspora",9.1399,0.960941444127073,30.3,28.3,18.3,1.11240432330472,1.53218355025,0.185310795378671,-0.775630648748402,1255.251204,3.09873064660907,2.13778920248199,"diaspore"
"247","mucm","diaspora","mucmdiaspora",8.4347,0.926069640492239,30.3,25.9,18.7,1.09770847958972,1.8943447925,0.277459028443385,-0.648610612048855,1162.088028,3.06523902704455,2.13916938655231,"diaspore"
"248","myrz","diaspora","myrzdiaspora",0.9352,-0.0290955018462163,14.9,10,7.6,1.57726989875882,0.0800294995,-1.09674989915087,-1.06765439730466,102.9698253,2.01270997591251,2.04180547775873,"diaspore"
"249","myrz","diaspora","myrzdiaspora",0.8951,-0.0481284428716356,14.5,9.9,9.8,1.21518853186237,0.23562046825,-0.627786985268996,-0.57965854239736,181.4230255,2.25869240517719,2.30682084804883,"diaspore"
"250","myrz","diaspora","myrzdiaspora",1.0426,0.0181177205910003,16.1,9.9,7.9,1.58136068127721,0.430939151,-0.365584048286035,-0.383701768877035,225.5529507,2.35324851294269,2.33513079235169,"diaspore"
"251","myrz","diaspora","myrzdiaspora",1.0481,0.0204027209838782,15.8,9.9,8.2,1.56062286203762,0.0334637365,-1.47542556813357,-1.49582828911745,63.74322519,1.80443403351463,1.78403131253075,"diaspore"
"252","myrz","diaspora","myrzdiaspora",0.9528,-0.0209982515252789,14.6,10.1,8,1.54254879063432,0.1318445055,-0.879937964321454,-0.858939712796175,127.4864504,2.10546402924674,2.12646228077202,"diaspore"
"253","myrz","diaspora","myrzdiaspora",0.9565,-0.0193150256366853,14.8,9.9,7.9,1.57820113278593,0.05040134075,-1.29755791052706,-1.27824288489037,83.35652524,1.92093960254198,1.94025462817867,"diaspore"
"254","myrz","diaspora","myrzdiaspora",0.8916,-0.0498299401917999,14.7,9.7,7.5,1.59228610433533,0.21049839475,-0.676751211723207,-0.626921271531407,156.9064005,2.19564065961712,2.24547059980892,"diaspore"
"257","myrz","diaspora","myrzdiaspora",0.9718,-0.0124231052730126,15.1,9.8,8,1.56778051456316,0.15066584375,-0.821985191960117,-0.809562086687104,127.4864504,2.10546402924674,2.11788713451976,"diaspore"
"258","oenm","fruto","oenmfruto",5.2171,0.717429161244508,24.4,18.6,18.2,1.20630292363005,0.88658436225,-0.0522799331409342,-0.769709094385442,666.8522019,2.8240295895209,2.10660042827639,"fruit"
"259","oenm","diaspora","oenmdiaspora",3.3585,0.526145352634712,21.1,15.3,14.7,1.35162280109296,0.37025100575,-0.431503753087424,-0.957649105722135,593.3023267,2.77327605147413,2.24713069883942,"diaspore"
"260","oenm","fruto","oenmfruto",5.4403,0.735622849101157,23.8,19.4,19.1,1.17818142801739,0.89376750325,-0.0487754400267157,-0.784398289127872,730.5954271,2.86367694957388,2.12805410047273,"fruit"
"261","oenm","diaspora","oenmdiaspora",2.724,0.435207103240748,16.6,15.2,14.8,1.39314105098949,0.411609689,-0.385514410805354,-0.820721514046102,573.6890267,2.75867654294638,2.32346943970564,"diaspore"
"262","oenm","diaspora","oenmdiaspora",1.7949,0.254040257561709,15.1,13.1,13,1.33306105247371,0.52296642625,-0.281526191366739,-0.535566448928448,323.6194509,2.51003461666295,2.25599435910124,"diaspore"
"263","orma","diaspora","ormadiaspora",0.3556,-0.449038247701824,11,8.2,5.5,1.36896991163422,0.278371843,-0.555374695240183,-0.106336447538359,485.4291764,2.68612587576336,3.13516412346519,"diaspore"
"264","orma","diaspora","ormadiaspora",0.3303,-0.481091426308586,9.9,7.6,6,1.39736517020875,0.2225355235,-0.652600652419686,-0.171509226111101,446.2025763,2.64953207349969,3.13062349980827,"diaspore"
"265","orma","diaspora","ormadiaspora",0.3481,-0.458295976715712,10.7,8.4,5.7,1.29767961235539,0.17764765025,-0.75044053256085,-0.292144555845138,269.6828758,2.43085337069584,2.88914934741155,"diaspore"
"266","orma","diaspora","ormadiaspora",0.3633,-0.439734602137285,10.7,8.5,5.7,1.33841013455133,0.23396311975,-0.630852596228289,-0.191117994091004,524.6557765,2.71987445884015,3.15960906097744,"diaspore"
"267","ormc","diaspora","ormcdiaspora",0.5941,-0.226140447623313,10.8,9.8,7.5,1.42938702480567,0.2539578995,-0.595238273656796,-0.369097826033483,431.4926013,2.6349733533719,2.86111380099521,"diaspore"
"268","ormc","diaspora","ormcdiaspora",0.5629,-0.249568751339798,11,9.4,7.5,1.38627957394859,0.51311877075,-0.289782097829439,-0.0402133464896414,642.3355769,2.80776197685368,3.05733072819347,"diaspore"
"269","ormc","diaspora","ormcdiaspora",0.5939,-0.226286674722978,11,10.2,7.3,1.38483804413269,0.1862658625,-0.729866732255505,-0.503580057532527,441.2992513,2.64473319063198,2.87101986535496,"diaspore"
"270","ormc","diaspora","ormcdiaspora",0.5892,-0.229737261829407,11.5,9.6,7.3,1.39627892301585,0.80361206925,-0.0949535493138901,0.134783712515517,907.1151276,2.95766240956109,3.1873996713905,"diaspore"
"271","ormc","diaspora","ormcdiaspora",0.6275,-0.202386269846924,11.9,9.7,7.4,1.4030226830839,0.317305154,-0.498522873580077,-0.296136603733153,691.368827,2.839709793825,3.04209606367192,"diaspore"
"272","ormc","diaspora","ormcdiaspora",0.673,-0.171984935776023,11,10.8,7.8,1.38709242036837,0.2367342325,-0.62573893720867,-0.453754001432647,475.6225264,2.67726241545788,2.84924735123391,"diaspore"
"273","ormc","diaspora","ormcdiaspora",0.5763,-0.239351380418644,10.7,10.1,7.2,1.41453060830726,0.55397041125,-0.256513431253564,-0.0171620508349201,813.9519524,2.91059876923389,3.14995014965254,"diaspore"
"274","ormc","diaspora","ormcdiaspora",0.5069,-0.295077708776598,11,9.3,6.8,1.39167915565433,0.1643968625,-0.784106475189761,-0.489028766413162,372.6527011,2.57130427347603,2.86638198225263,"diaspore"
"275","ormc","diaspora","ormcdiaspora",0.3975,-0.400662867007511,10.5,8.5,6.1,1.39444198658831,0.1212193125,-0.916428183436906,-0.515765316429395,392.2660011,2.59358066812309,2.9942435351306,"diaspore"
"276","ormc","fruto","ormcfruto",0.6242,-0.204676235670686,10.7,10.5,7.7,1.37803846483396,0.25491792925,-0.593599618039932,-0.388923382369246,465.8158764,2.6682142865074,2.87289052217808,"fruit"
"277","pouf","diaspora","paufdiaspora",189.8604,2.27843439151482,131.1,51.1,52.7,1.02707359042636,1.291655687,0.111146760435766,-2.16728763107905,1318.994429,3.12024296123274,0.841808569717924,"diaspore"
"278","paut","diaspora","pautdiaspora",0.2213,-0.655018586072742,10.3,7,5.8,1.01069364119479,0.0273204115,-1.56351276359836,-0.908494177525618,53.93657516,1.73188336635982,2.38690195243257,"diaspore"
"279","paut","diaspora","pautdiaspora",0.2428,-0.61475131759678,10.9,6.4,6.1,1.08971706786863,0.04457564725,-1.35090234203791,-0.736151024441131,78.45320023,1.89461066384243,2.50936198143921,"diaspore"
"280","paut","diaspora","pautdiaspora",0.2259,-0.646083769079637,10.2,6.6,6.5,0.985961926352918,0.03621409175,-1.44112240243923,-0.795038633359592,53.93657516,1.73188336635982,2.37796713543946,"diaspore"
"281","paut","diaspora","pautdiaspora",0.2362,-0.626720106722504,9.8,6.5,5.9,1.20030005773799,0.043315284,-1.36335883377038,-0.736638727047874,63.74322519,1.80443403351463,2.43115414023713,"diaspore"
"282","paut","diaspora","pautdiaspora",0.2612,-0.583026827396964,9.8,7.6,6,1.11630695852855,0.016268827,-1.7886437590356,-1.20561693163864,39.22660011,1.59358066812309,2.17660749552005,"diaspore"
"283","paut","diaspora","pautdiaspora",0.2828,-0.548520594875138,9.8,7.7,6.4,1.11836613536281,0.02764496225,-1.55838399876659,-1.00986340389145,49.03325014,1.69049068115329,2.23901127602843,"diaspore"
"284","paut","diaspora","pautdiaspora",0.2376,-0.624153563690844,9.1,7,5.9,1.20741445266108,0.0226078335,-1.64574105393401,-1.02158749024317,49.03325014,1.69049068115329,2.31464424484413,"diaspore"
"285","paut","diaspora","pautdiaspora",0.2124,-0.672845487590569,8.6,7.2,6,1.09187693516533,0.02409760925,-1.61802604211541,-0.945180554524846,49.03325014,1.69049068115329,2.36333616874386,"diaspore"
"286","paut","diaspora","pautdiaspora",0.1573,-0.803271277376713,8.6,6.5,5.8,0.926595739251933,0.0323521345,-1.49009706055972,-0.686825783183003,53.93657516,1.73188336635982,2.53515464373654,"diaspore"
"288","plae","diaspora","plaefruto",1.4378,0.157698479275516,101.73,24.95,10.19,0.1061710417077,1.16550307625,0.0665134241428562,-0.09118505513266,784.0416698,2.89433914493353,2.73664066565802,"diaspore"
"289","plae","diaspora","plaediaspora",1.7857,0.251808498624047,96.2,24.1,11.5,0.127914542345757,1.6309171735,0.212431905856162,-0.0393765927678851,769.8220272,2.88639033356365,2.6345818349396,"diaspore"
"290","plae","diaspora","plaediaspora",1.683,0.226084115975824,103.3,21.7,12.1,0.11850592594232,1.578620831,0.198277829324955,-0.0278062866508692,505.0424765,2.70332790590833,2.47724378993251,"diaspore"
"291","posl","diaspora","posldiaspora",0.4842,-0.314975214894286,11.8,8.2,7.4,1.29151240927839,0.27931241275,-0.553909763657949,-0.238934548763663,235.3596007,2.37173191858054,2.68670713347483,"diaspore"
"292","posl","diaspora","posldiaspora",0.5316,-0.274415027729306,12.2,8.6,7.7,1.25671657437431,0.15694841625,-0.804243062361875,-0.529828034632569,132.3897754,2.12185444538444,2.39626947311375,"diaspore"
"293","posl","diaspora","posldiaspora",0.4608,-0.336487529584844,10,8.7,6.8,1.4875983321855,0.135594243,-0.867758749159283,-0.531271219574439,171.6163755,2.23455872552887,2.57104625511371,"diaspore"
"294","posl","diaspora","posldiaspora",0.4688,-0.329012396989966,10.5,8.5,7.4,1.35565455046978,0.0570158155,-1.24400465956156,-0.914992262571592,98.06650029,1.99152067686155,2.32053307385152,"diaspore"
"295","posl","diaspora","posldiaspora",0.3949,-0.403512866263456,9.51,7.58,7.24,1.44510772514939,0.177566718,-0.750638432383227,-0.347125566119771,197.6039981,2.29579572737308,2.69930859363653,"diaspore"
"296","posl","diaspora","posldiaspora",0.425,-0.371611069949688,11.99,8.64,5.58,1.40418129400894,0.239150026,-0.621329567576228,-0.24971849762654,333.426101,2.52299959392204,2.89461066387173,"diaspore"
"297","posl","diaspora","posldiaspora",0.2926,-0.533725678210708,9.86,7.51,6.34,1.19033605822461,0.12675535375,-0.897033688365599,-0.363308010154891,128.4671154,2.10879197258527,2.64251765079598,"diaspore"
"298","posl","diaspora","posldiaspora",0.3201,-0.494714325855868,9.77,7.65,6.71,1.21901354923423,0.12093930375,-0.917432535964933,-0.422718210109065,177.010033,2.2479978830457,2.74271220890156,"diaspore"
"299","posl","diaspora","posldiaspora",0.3445,-0.462810773756355,10.03,8.88,5.94,1.24362733746068,0.23583368575,-0.627394161537472,-0.164583387781116,317.7354609,2.50206568701404,2.9648764607704,"diaspore"
"300","pouf","diaspora","poufdiaspora",154.2972,2.18835804508076,116.5,54,51.7,0.906043803397459,2.6105526475,0.416732456132514,-1.77162558894824,1686.743805,3.22704912377219,1.03869107869143,"diaspore"
"301","pouf","diaspora","poufdiaspora",165.3204,2.2183264474056,122,53.7,52.8,0.912766697122661,1.87673776225,0.273403592619082,-1.94492285478652,1372.931004,3.13764871252081,0.919322265115216,"diaspore"
"302","pric","fruto","pricfruto",46.1351,1.66403146630196,82.2,59.1,20,0.906866898247298,3.1727834225,0.501440427718646,-1.16259103858332,1000.278303,3.00012084864171,1.33608938233975,"fruit"
"303","pric","fruto","pricfruto",55.4486,1.74389058529221,76.3,68.1,24.8,0.821804721898282,4.42468134,0.645881998816239,-1.09800858647597,1436.674229,3.15735830147656,1.41346771618436,"fruit"
"304","pric","fruto","pricfruto",58.4681,1.76691898107992,64.7,65,27.1,0.979790965514716,5.17669441,0.714052528519062,-1.05286645256086,1716.163755,3.23455872552887,1.46763974444894,"fruit"
"305","pric","fruto","pricfruto",49.5852,1.69535206928308,76.6,67.9,20,0.910384610012449,2.92033065,0.465432026565103,-1.22992004271797,848.2752275,2.92853678432202,1.23318471503894,"fruit"
"306","pric","fruto","pricfruto",49.1684,1.69168607604536,80.4,68.4,22.5,0.758914385569186,2.9978411525,0.476808617031144,-1.21487745901422,902.2118026,2.95530850417438,1.26362242812902,"fruit"
"307","pric","fruto","pricfruto",64.9999,1.81291268849698,78,70.3,24.8,0.912877404660537,4.000026275,0.602062844090471,-1.21084984440651,1348.414379,3.12982337503186,1.31691068653488,"fruit"
"308","pric","fruto","pricfruto",96.5858,1.98491328133315,95.4,76.8,33,0.762941298921069,7.7051078725,0.886778723275536,-1.09813455805762,1966.233331,3.29363505385873,1.30872177252558,"fruit"
"309","pric","fruto","pricfruto",96.2677,1.98348059590117,89.5,80.7,30,0.848524035642744,4.7897561875,0.680313407126821,-1.30316718877435,1456.287529,3.16324713042338,1.17976653452221,"fruit"
"310","pric","fruto","pricfruto",71.2999,1.85308892074277,78.7,65.9,30.2,0.869407152035771,6.8644832,0.836607846476377,-1.01648107426639,1598.483955,3.20370828133968,1.35061936059692,"fruit"
"311","pric","fruto","pricfruto",61.9397,1.79196909755515,64.2,66.6,30,0.922231523919159,5.6500456825,0.752051959249078,-1.03991713830608,1603.38728,3.20503843392788,1.41306933637272,"fruit"
"312","pric","fruto","pricfruto",59.4145,1.77389244669006,66.6,64.5,26.8,0.985655356814651,4.2294156325,0.626280366166429,-1.14761208052363,1711.26043,3.2333161081414,1.45942366145134,"fruit"
"313","pric","fruto","pricfruto",77.7213,1.8905400561854,82.34,69.28,34.82,0.747298181486017,2.3819008735,0.376923683684229,-1.51361637250117,887.5018276,2.94816925605477,1.05762919986937,"fruit"
"314","pse1","diaspora","pse1diaspora",0.085,-1.07058107428571,5.7,5.1,4.8,1.16341332669514,0.013527553,-1.86878075585685,-0.798199681571145,24.51662507,1.38946068548931,2.46004175977501,"diaspore"
"315","pse1","diaspora","pse1diaspora",0.0743,-1.12901118623942,6,4.8,4.5,1.09492706219702,0.02061901525,-1.68573208016325,-0.556720893923822,39.22660011,1.59358066812309,2.72259185436251,"diaspore"
"316","qua1","diaspora","qua1diaspora",0.544,-0.26440110030182,17.4,10.7,7.2,0.775058984513115,0.407926721,-0.389417845546449,-0.125016745244629,401.5823187,2.60377458297146,2.86817568327328,"diaspore"
"317","qua1","diaspora","qua1diaspora",0.5792,-0.237171446810909,16.2,9.7,8.3,0.848135203253572,0.0894365575,-1.04848492555254,-0.81131347874163,92.67284277,1.96695248535184,2.20412393216275,"diaspore"
"318","qua1","diaspora","qua1diaspora",1.572,0.196452541703389,16.2,14.9,8.4,1.48072139093344,0.16468493625,-0.783346123979585,-0.979798665682974,186.3263505,2.27027427769551,2.07382173599212,"diaspore"
"319","qua1","diaspora","qua1diaspora",0.9157,-0.0382467858132174,16.1,10.7,7,1.45026343751999,0.218037698,-0.661468411817588,-0.623221626004371,229.9659432,2.36166352395033,2.39991030976355,"diaspore"
"321","qua1","diaspora","qua1diaspora",1.2163,0.0850407067421938,17.2,11.5,6.7,1.75283483044238,0.23158773825,-0.635284438689578,-0.720325145431771,249.5792432,2.39720846346812,2.31216775672593,"diaspore"
"322","qua1","diaspora","qua1diaspora",1.2636,0.101609617233111,15.8,12.3,7.5,1.65572243359818,0.26578771375,-0.57546509853965,-0.677074715772761,247.6179132,2.39378205925967,2.29217244202656,"diaspore"
"323","rhea","diaspora","rheadiaspora",7.8251,0.893489896272248,38,19.7,13.7,1.45720577606283,0.819428558,-0.0864889044716124,-0.979978800743861,598.2056517,2.77685051182223,1.88336061554998,"diaspore"
"324","rhea","diaspora","rheadiaspora",10.7132,1.02991921264003,40.12,21.44,19.85,1.19832432122883,3.76039444,0.575233401877357,-0.454685810762672,956.1483778,2.9805252925476,1.95060607990757,"diaspore"
"325","rhea","diaspora","rheadiaspora",9.0825,0.958205406534752,39.62,22.6,14.96,1.29494785428456,2.3924334775,0.378839870897649,-0.579365535637103,946.3417278,2.97604799020604,2.01784258367128,"diaspore"
"326","rhea","diaspora","rheadiaspora",7.4249,0.870690608865931,32.1,20,18.6,1.18752842625165,3.8442411925,0.584810628030256,-0.285879980835674,956.1483778,2.9805252925476,2.10983468368167,"diaspore"
"327","rhea","diaspora","rheadiaspora",7.2612,0.861008398980053,37,21.7,15.4,1.12157313450968,0.84562064175,-0.0728244243658298,-0.933832823345882,475.6225264,2.67726241545788,1.81625401647783,"diaspore"
"328","smip","diaspora","smipdiaspora",0.1923,-0.71602071576152,7,6.8,4.5,1.71459358860344,0.13762544075,-0.861301277175604,-0.145280561414084,304.0061509,2.48288237069726,3.19890308645878,"diaspore"
"329","smip","diaspora","smipdiaspora",0.1854,-0.731890270191522,6.6,6.2,4.2,2.06027974090472,0.14600234825,-0.835640159120934,-0.103749888929413,313.8128009,2.49667065514271,3.22856092533423,"diaspore"
"330","smip","diaspora","smipdiaspora",0.1753,-0.756218083906205,6.6,6.4,4.3,1.84327837764332,0.12119098725,-0.916529676647733,-0.160311592741528,269.6828758,2.43085337069584,3.18707145460205,"diaspore"
"331","smip","diaspora","smipdiaspora",0.163,-0.787812395596042,6.7,6.5,4.4,1.62460634948203,0.1256428005,-0.900862392011341,-0.113049996415298,264.7795508,2.42288444104843,3.21069683664447,"diaspore"
"332","smip","diaspora","smipdiaspora",0.1504,-0.822752163744377,5.7,6.4,4.2,1.87475747501731,0.12569209925,-0.900692020324913,-0.0779398565805361,264.7795508,2.42288444104843,3.2456366047928,"diaspore"
"333","smip","diaspora","smipdiaspora",0.1092,-0.961777361631282,5.3,6,4,1.63959620619198,0.095153426,-1.02157557031854,-0.0597982086872569,245.1662507,2.38946068548931,3.35123804712059,"diaspore"
"334","soce","diaspora","socediaspora",4.715,0.673481697073347,24.5,20.2,12.4,1.4673845286665,2.0164181855,0.304580605561732,-0.368901091511615,2177.076306,3.33787365122482,2.66439195415147,"diaspore"
"335","soce","diaspora","socediaspora",5.6804,0.754378918752608,27.2,18.4,17,1.27510118108621,0.59010233825,-0.229072664488165,-0.983451583240773,872.7918525,2.94091068346616,2.18653176471355,"diaspore"
"336","soce","diaspora","socediaspora",5.2974,0.724062767202917,23.7,18.6,17.5,1.31148946397559,0.92705328825,-0.0328953013163731,-0.75695806851929,1117.958103,3.04842552807915,2.32436276087624,"diaspore"
"337","soce","diaspora","socediaspora",6.7811,0.831300148908489,25.4,19.5,19.2,1.36185845018228,2.08601276775,0.319316962262325,-0.511983186646164,1725.970405,3.23703334464954,2.40573319574105,"diaspore"
"338","soce","diaspora","socediaspora",6.9323,0.840877348837807,26.7,19.2,18.9,1.3664836266125,1.58625138275,0.200372013681442,-0.640505335156365,1377.834329,3.13919700107917,2.29831965224136,"diaspore"
"339","soce","diaspora","socediaspora",5.0717,0.705153556348856,22.7,18.2,17.8,1.31715743154101,2.17487043175,0.337433388898867,-0.367720167449989,1647.517205,3.21682995862116,2.5116764022723,"diaspore"
"340","sora","diaspora","soradiaspora",0.1534,-0.814174640387038,6.4,5.8,5.1,1.54756391165674,0.07150156025,-1.14568448126784,-0.331509840880801,86.29852025,1.93600334898555,2.75017798937259,"diaspore"
"341","sora","diaspora","soradiaspora",0.1782,-0.749092300299144,6.9,6.1,5.2,1.55498716261723,0.080893526,-1.09208623407353,-0.342993933774387,92.67284277,1.96695248535184,2.71604478565098,"diaspore"
"342","sora","diaspora","soradiaspora",0.1963,-0.707079700399994,6.6,6.6,5.5,1.56484424387373,0.097699256,-1.01010874351075,-0.303029043110761,110.3248128,2.0426731992056,2.7497528996056,"diaspore"
"343","sora","diaspora","soradiaspora",0.1247,-0.904133546521457,5.9,5.4,4.7,1.59046531262246,0.059560348,-1.22504277341083,-0.320909226889368,81.88552774,1.91320715233375,2.81734069885521,"diaspore"
"344","sora","diaspora","soradiaspora",0.1337,-0.873868592738016,5.8,5.3,5.1,1.62876619016315,0.05189280325,-1.28489286807704,-0.41102427533902,66.19488769,1.82082444965485,2.69469304239287,"diaspore"
"345","sora","diaspora","soradiaspora",0.1215,-0.915423722065669,6.3,5.2,4.5,1.57405987673303,0.06834900875,-1.16526777952376,-0.249844057458096,92.67284277,1.96695248535184,2.88237620741751,"diaspore"
"346","strp","fruto","strpfruto",39.8982,1.60095330301254,41.6,42.5,41.6,1.03604612183515,0.357132114,-0.447171095464161,-2.0481243984767,230.4562757,2.36258853916815,0.761635236155615,"fruit"
"347","strp","fruto","strpfruto",75.119,1.87574979787663,51.5,53.2,53,0.987998862617992,0.34567576,-0.461331073646307,-2.33708087152294,220.6496256,2.34370319486958,0.467953396992953,"fruit"
"348","strp","fruto","strpfruto",72.951,1.86303124950576,54.3,55.4,53.1,0.872224962622892,0.27999697425,-0.552846661777883,-2.41587791128364,210.8429756,2.32395913672875,0.460927887222995,"fruit"
"349","strp","fruto","strpfruto",250.3,2.39846084960822,79.2,74.6,74,1.09336835099514,0.7205943695,-0.142309135642029,-2.54076998525025,308.9094759,2.48983123063218,0.0913703810239521,"fruit"
"350","strp","fruto","strpfruto",233.6,2.36847283844036,75,75.7,74,1.0619042366744,1.21189495275,0.083464976745949,-2.28500786169441,289.2961758,2.4613426927564,0.0928698543160384,"fruit"
"351","strp","diaspora","strpdiaspora",2.2609,0.354281353849728,21.2,20.6,7.8,1.26760822225987,2.23336456325,0.348959620915037,-0.00532173293469127,2098.623106,3.32193445016811,2.96765309631839,"diaspore"
"352","strp","diaspora","strpdiaspora",2.6987,0.431154609052244,20.6,21.3,9,1.30516870997492,1.498824898,0.175750898842763,-0.255403710209482,1520.030754,3.18185237489042,2.75069776583817,"diaspore"
"353","strp","diaspora","strpdiaspora",4.5587,0.658841012989087,27.5,25.4,9.8,1.27189103017783,0.86514824075,-0.062909471004869,-0.721750483993956,936.5350777,2.97152404841307,2.31268303542399,"diaspore"
