"","sp","sample.type","sp.type.combo","mass.g","log.mass","length.mm","width.mm","height.mm","density.gcm3","toughness","log.toughness","specific.toughness","peak.force","log.peak.force","specific.peak.force","fruit.diaspore"
"354","strp","diaspora","strpdiaspora",2.72,0.434568904034199,22.4,21,9.8,1.12687798107548,2.1189489205,0.32612048771015,-0.108448416324048,1623.00058,3.21031867502694,2.77574977099274,"diaspore"
"355","strp","diaspora","strpdiaspora",1.8547,0.268273671966616,19.3,16.6,8.7,1.27083860739741,1.804802783,0.256429751984438,-0.0118439199821778,1255.251204,3.09873064660907,2.83045697464245,"diaspore"
"356","strp","fruto","strpfruto",131.7865,2.11987092409872,61.6,60.4,59.5,1.13694036416506,0.192181721,-0.716287921799362,-2.83615884589808,117.6798003,2.07070192273204,-0.04916900136668,"fruit"
"357","strp","fruto","strpfruto",142.6096,2.15414876174792,62.2,62.2,62,1.13547527152548,0.4028796895,-0.394824626283532,-2.54897338803145,161.8097255,2.20900462113317,0.0548558593852443,"fruit"
"358","strp","fruto","strpfruto",121.7939,2.08562553737173,63.3,58.9,55.7,1.1200894716742,0.60192108175,-0.220460445631254,-2.30608598300298,215.7463006,2.33394335760727,0.248317820235538,"fruit"
"359","strp","fruto","strpfruto",68.6656,1.83673921927504,49.7,48.7,48.3,1.1217810938349,0.375806853,-0.425035304616153,-2.2617745238912,171.6163755,2.23455872552887,0.397819506253826,"fruit"
"360","strp","fruto","strpfruto",66.6744,1.82395911618251,50.3,51,48,1.03414418758881,0.76286594575,-0.117551771528744,-1.94151088771126,279.4895258,2.44636553682889,0.622406420646374,"fruit"
"361","strp","fruto","strpfruto",67.7855,1.83113680384547,49.5,49.7,48.5,1.08501278410413,0.5575143045,-0.253743985166406,-2.08488078901187,284.3928508,2.4539186746979,0.622781870852433,"fruit"
"362","strp","diaspora","strpdiaspora",2.7665,0.441930674550171,19.4,22.1,10,1.23236129140382,1.1890981405,0.0752176999666186,-0.366712974583553,1152.281378,3.06155854331572,2.61962786876555,"diaspore"
"363","strp","diaspora","strpdiaspora",3.1654,0.500428598023598,20.6,21.5,9.6,1.42184764298681,0.944728645,-0.0246929162550662,-0.525121514278664,907.1151276,2.95766240956109,2.45723381153749,"diaspore"
"364","strp","diaspora","strpdiaspora",2.5644,0.408985768211694,17.5,20.8,9.8,1.37296569656265,0.76895413375,-0.114099564039066,-0.523085332250761,848.2752275,2.92853678432202,2.51955101611032,"diaspore"
"365","strp","diaspora","strpdiaspora",2.9761,0.473647519857223,20.7,22,10,1.24811864594411,0.83827959075,-0.0766111073025187,-0.550258627159742,926.7284277,2.96695248535184,2.49330496549461,"diaspore"
"366","strp","diaspora","strpdiaspora",4.0066,0.602775986689237,23.5,23.8,10.7,1.27864141590604,2.967350265,0.472368813313257,-0.13040717337598,1990.749956,3.29901671479942,2.69624072811018,"diaspore"
"368","swa2","diaspora","swa2diaspora",1.0175,0.00753441789725768,18.9,9.3,8,1.38197776579624,0.1619474895,-0.790625780007911,-0.798160197905169,161.8097255,2.20900462113317,2.20147020323591,"diaspore"
"369","swa2","diaspora","swa2diaspora",1.965,0.293362554711446,25.1,10.4,10,1.43766225793246,0.487986535,-0.311592161308512,-0.604954716019958,343.232751,2.53558872119285,2.2422261664814,"diaspore"
"371","swa2","diaspora","swa2diaspora",2.0124,0.303714308653711,25,10.4,10,1.47823111143752,0.61357009025,-0.212135819130748,-0.515850127784459,416.7826262,2.619909606878,2.31619529822429,"diaspore"
"372","swa2","diaspora","swa2diaspora",1.9068,0.280305143255004,24.3,10.2,9.4,1.56304766497024,0.51196673525,-0.29075825614661,-0.571063399401615,362.8460511,2.55972240096087,2.27941725770586,"diaspore"
"373","swa2","diaspora","swa2diaspora",2.7683,0.442213152722819,29.7,12,10.9,1.36097559373952,0.478068823,-0.320509577660736,-0.762722730383555,411.8793012,2.61476996724048,2.17255681451766,"diaspore"
"374","swa2","diaspora","swa2diaspora",1.8604,0.269606330839479,23.4,10.7,10.2,1.39125872733756,0.1265985055,-0.897571421150688,-1.16717775199017,176.5197005,2.24679318191073,1.97718685107125,"diaspore"
"375","swa2","diaspora","swa2diaspora",3.0749,0.487830996483996,31.4,12.6,10.4,1.42724602352158,0.846104193,-0.0725761527308714,-0.560407149214868,622.7222768,2.79429440212459,2.30646340564059,"diaspore"
"376","swap","diaspora","swapdiaspora",30.5647,1.48522013744024,57,47.1,26.2,0.829897508975092,0.80477275375,-0.0943267354396532,-1.5795468728799,269.6828758,2.43085337069584,0.945633233255598,"diaspore"
"378","swap","diaspora","swapdiaspora",25.873,1.41284678851196,49.7,41.8,27.4,0.868090358787364,2.21606932625,0.345583342490002,-1.06726344602196,519.7524515,2.71579654643143,1.30294975791947,"diaspore"
"381","swap","diaspora","swapdiaspora",31.3574,1.49634004596189,55.3,44.2,25.6,0.957092818834317,2.2085216335,0.344101657732358,-1.15223838822953,573.6890267,2.75867654294638,1.2623364969845,"diaspore"
"382","synw","diaspora","synwdiaspora",0.425,-0.371611069949688,13.2,6.8,6.6,1.37013552937238,0.4678170685,-0.329923936823287,0.0416871331264012,677.1491845,2.83068435977463,3.20229542972432,"diaspore"
"383","synw","diaspora","synwdiaspora",0.392,-0.406713932979543,12.8,6.7,6.5,1.34304113860555,0.53400637825,-0.272453555663885,0.134260377315658,676.658852,2.83036976759817,3.23708370057771,"diaspore"
"384","synw","diaspora","synwdiaspora",0.4486,-0.348140730753051,13.7,7,6.8,1.3138117059012,0.43980662475,-0.35673823320465,-0.00859750245159929,596.7346542,2.77578125938059,3.12392199013364,"diaspore"
"385","synw","diaspora","synwdiaspora",0.5555,-0.255315936723114,14.1,7.5,7.4,1.35573043339157,0.58334247525,-0.234076399885622,0.0212395368374916,766.8800322,2.88472742988301,3.14004336660612,"diaspore"
"386","synw","diaspora","synwdiaspora",0.4524,-0.344477403746582,13.1,7.2,6.9,1.32761176116041,0.64866163925,-0.187981784749988,0.156495618996595,800.2226423,2.90321083557938,3.24768823932596,"diaspore"
"387","synw","diaspora","synwdiaspora",0.3508,-0.454940415305997,12.6,6.3,6,1.40669070387092,0.3292128515,-0.482523219551526,-0.0275828042455285,553.0950616,2.74279978081694,3.19774019612294,"diaspore"
"388","synw","diaspora","synwdiaspora",0.3086,-0.510604078272871,12.6,6,5.9,1.32136710890931,0.4321151655,-0.364400491436079,0.146203586836792,637.9225844,2.80476797776838,3.31537205604125,"diaspore"
"389","synw","diaspora","synwdiaspora",0.4002,-0.397722915699807,11.6,7.2,6.8,1.34579547467412,0.54569489075,-0.263050112424421,0.134672803275386,729.1244296,2.86280164968608,3.26052456538589,"diaspore"
"390","synw","diaspora","synwdiaspora",0.4885,-0.311135431945208,14.2,7,7,1.34085409083744,0.489404784,-0.310331789674367,0.000803642270840902,676.1685195,2.83005494737371,3.14119037931892,"diaspore"
"391","synw","diaspora","synwdiaspora",0.378,-0.422508200162775,13.2,6.4,6.3,1.35643417407865,0.4979617835,-0.302803986260232,0.119704213902542,656.0648869,2.81694679460283,3.23945499476561,"diaspore"
"392","tacv","fruto","tacvfruto",7.5052,0.875362269895619,139.6,50.4,6.9,0.295255911816788,0.63402823575,-0.197891400860599,-1.07325367075622,985.5683279,2.99368673861167,2.11832446871605,"fruit"
"393","tacv","fruto","tacvfruto",7.4509,0.872208734684711,151.3,49.1,6.2,0.308956973900263,0.7567379725,-0.121054472939465,-0.993263207624177,1201.314629,3.07965676572388,2.20744803103917,"fruit"
"394","tacv","fruto","tacvfruto",5.1378,0.710777194405426,139.5,50.9,5.5,0.251260310805897,1.500687442,0.176290248306126,-0.5344869460993,2991.028259,3.47582051623085,2.76504332182542,"fruit"
"395","tet2","diaspora","tet2diaspora",0.5566,-0.254456798001976,14.82,9.94,8.78,0.821893367388017,0.092239736,-1.03508194870888,-0.780625150706907,260.3665583,2.41558520232917,2.67004200033114,"diaspore"
"396","tet2","diaspora","tet2diaspora",0.5652,-0.247797846823479,13.59,11.04,8.71,0.826031950111044,0.10433029325,-0.981589571907898,-0.733791725084419,224.5722857,2.35135615927087,2.59915400609435,"diaspore"
"397","tet2","diaspora","tet2diaspora",0.5503,-0.259400487188843,13.53,10.66,8.83,0.825249339929778,0.2014558885,-0.695820033782274,-0.436419546593431,333.426101,2.52299959392204,2.78240008111089,"diaspore"
"398","thim","fruto","thimfruto",0.1257,-0.900664722314042,54.8,8,2,0.273801683576431,0.018555903,-1.73151790639874,-0.830853184084701,60.31089768,1.78039579264885,2.68106051496289,"fruit"
"399","thim","fruto","thimfruto",0.1669,-0.777543663320753,57.4,10.5,2.5,0.211551697378097,0.04171199125,-1.37973907727848,-0.602195413957724,122.5831254,2.08843069000247,2.86597435332322,"fruit"
"400","thim","fruto","thimfruto",0.1727,-0.762707662432541,57,9.5,2.1,0.290052063548031,0.0787453515,-1.10377507407786,-0.341067411645318,201.0363256,2.30327453792919,3.06598220036173,"fruit"
"401","tono","diaspora","tonodiaspora",98.856,1.99500303366802,73.8,61,45.2,0.927854289216019,1.4971569545,0.175267332006461,-1.81973570166156,632.5289268,2.80108039144842,0.806077357780393,"diaspore"
"402","tono","diaspora","tonodiaspora",88.2977,1.94594939111644,64.4,56,44.3,1.05553623895958,6.3327843975,0.801594702527565,-1.14435468858887,1583.77398,3.19969320361547,1.25374381249903,"diaspore"
"403","tono","diaspora","tonodiaspora",57.0986,1.75662545991435,52.2,54.8,39.6,0.962676987344171,1.5375735545,0.186835900739734,-1.56978955917462,627.6256018,2.79770065080669,1.04107519089234,"diaspore"
"404","tono","diaspora","tonodiaspora",57.0962,1.75660720502434,57.6,53.5,33.9,1.0438368370601,0.393548158,-0.405002115975943,-2.16160932100029,348.136076,2.54174902987985,0.785141824855505,"diaspore"
"405","tono","diaspora","tonodiaspora",100.4552,2.00197242264578,66.5,53.4,48.6,1.11166678238702,6.3133393625,0.800259134694038,-1.20171328795175,1480.804154,3.17049762404357,1.16852520139778,"diaspore"
"406","tono","diaspora","tonodiaspora",96.3545,1.98387200212102,65.5,61.5,49,0.932311162464971,1.352128258,0.131017889164599,-1.85285411295642,558.9790516,2.74739553249287,0.763523530371849,"diaspore"
"407","tono","diaspora","tonodiaspora",58.7252,1.76882450452582,58.9,40.3,39.8,1.18719612174801,0.66910131925,-0.174508113832375,-1.9433326183582,392.2660011,2.59358066812309,0.824756163597268,"diaspore"
"408","tono","diaspora","tonodiaspora",59.4785,1.77436000742999,60.7,50.2,38.6,0.965787704848042,1.65594261675,0.219045283136893,-1.5553147242931,578.5923517,2.76237268849544,0.988012681065451,"diaspore"
"409","traa","diaspora","traadiaspora",0.2971,-0.527097348196336,8.8,8,7.3,1.10410025511991,0.07829431075,-1.10626979477028,-0.57917244657394,323.6194509,2.51003461666295,3.03713196485928,"diaspore"
"410","traa","diaspora","traadiaspora",0.3122,-0.505567101273601,9,9.1,7.5,0.970709122994671,0.14634527775,-0.834621286760801,-0.3290541854872,505.0424765,2.70332790590833,3.20889500718194,"diaspore"
"411","unop","diaspora","unopdiaspora",1.0478,0.0202783941119274,13.1,12.4,9.8,1.25707362747454,1.83838111775,0.264435550672379,0.244157156560451,779.6286773,2.89188780551496,2.87160941140303,"diaspore"
"412","unop","diaspora","unopdiaspora",1.2798,0.107142105833072,13.5,13.3,10.7,1.27225538093838,0.88779888625,-0.0516854041358184,-0.158827509968891,1029.698253,3.01270997591251,2.90556787007944,"diaspore"
"413","unop","diaspora","unopdiaspora",1.2153,0.0846834979032507,13.6,12.8,10.3,1.2944902176853,0.60666998525,-0.217047491066751,-0.301730988970002,799.2419773,2.90267828556703,2.81799478766378,"diaspore"
"414","unop","diaspora","unopdiaspora",1.6139,0.207876621591972,16.1,14.9,10.9,1.1787979092375,1.00735695825,0.00318339064134884,-0.204693230950624,1019.891603,3.00855401615352,2.80067739456155,"diaspore"
"415","unop","diaspora","unopdiaspora",1.4942,0.174408732073122,15.1,14.5,11.1,1.17420028498626,1.051133662,0.0216579443614046,-0.152750787711718,975.7616778,2.98934375756923,2.8149350254961,"diaspore"
"416","vir1","diaspora","vir1diaspora",0.5988,-0.222718208328985,12,10,9.7,0.982494638385845,0.028913758,-1.53889545822227,-1.31617724989328,73.54987521,1.86658194020897,2.08930014853795,"diaspore"
"417","vir1","diaspora","vir1diaspora",0.4435,-0.353106375832255,11.5,9,8.3,0.985999193452147,0.023176716,-1.63494810090553,-1.28184172507327,53.93657516,1.73188336635982,2.08498974219208,"diaspore"
"418","vir1","diaspora","vir1diaspora",0.6774,-0.169154807691388,14.5,10.3,10,0.866246201141881,0.027707883,-1.55739665489407,-1.38824184720268,44.12992513,1.64473319063198,1.81388799832337,"diaspore"
"419","vir2","diaspora","vir2diaspora",2.8688,0.457700272218108,20.5,17.2,17,0.914050984102024,0.32335961125,-0.490314225946786,-0.948014498164894,201.0363256,2.30327453792919,1.84557426571108,"diaspore"
"420","vir2","fruto","vir2fruto",14.5068,1.16157162362934,31.4,28.9,28.4,1.07504630403707,1.9445424515,0.288817428713076,-0.872754194916264,495.2358264,2.69481205492365,1.53324043129431,"fruit"
"421","vir2","fruto","vir2fruto",17.9555,1.25419750326424,34.9,31.3,30.4,1.03265566733216,2.46904060075,0.392528231502086,-0.861669271762151,573.6890267,2.75867654294638,1.50447903968215,"fruit"
"422","vir2","diaspora","vir2diaspora",1.6406,0.215002707214952,16.9,13.3,12.2,1.14263075319936,0.209581826,-0.678646380133546,-0.893649087348499,137.2931004,2.13764871252081,1.92264600530586,"diaspore"
"423","vir2","diaspora","vir2diaspora",2.9594,0.471203669470252,20.3,16.5,15.8,1.06799194722694,0.56510091725,-0.247873987771487,-0.71907765724174,240.2629257,2.38068676120711,1.90948309173685,"diaspore"
"424","vir2","diaspora","vir2diaspora",2.7561,0.440294971094914,21.2,15.7,15.3,1.03364023143799,0.65038549775,-0.18682915117378,-0.627124122268694,284.3928508,2.4539186746979,2.01362370360299,"diaspore"
"425","vir2","diaspora","vir2diaspora",2.8435,0.453853232588186,20,17,15.7,1.0173632387002,0.43443495775,-0.362075235566807,-0.815928468154993,240.2629257,2.38068676120711,1.92683352861892,"diaspore"
"426","vir2","diaspora","vir2diaspora",3.4276,0.534990134158752,23.1,17.7,17.3,0.925465348569088,0.4078580055,-0.389491008873912,-0.924481143032663,235.3596007,2.37173191858054,1.83674178442179,"diaspore"
"427","vir2","diaspora","vir2diaspora",2.1575,0.333950804387247,19.4,15.6,15,0.907683821625071,0.213636654,-0.670324232616007,-1.00427503700325,132.3897754,2.12185444538444,1.7879036409972,"diaspore"
"428","vir2","diaspora","vir2diaspora",2.405,0.381115080709851,20.9,15.3,15.2,0.945007278593352,0.281466209,-0.550573736250326,-0.931688816960176,166.7130505,2.22196959825806,1.84085451754821,"diaspore"
"429","vir2","diaspora","vir2diaspora",1.8931,0.277173555485785,19.9,14.3,14.2,0.894741280817365,0.245676779,-0.609635890441967,-0.886809445927752,161.8097255,2.20900462113317,1.93183106564738,"diaspore"
"430","zan1","diaspora","zan1diaspora",0.0157,-1.80410034759077,3,2.7,2.2,1.68264821989411,0.012383669,-1.90715066465494,-0.10305031706417,57.85923517,1.76237268849544,3.56647303608621,"diaspore"
"431","zan1","diaspora","zan1diaspora",0.0141,-1.85078088734462,3.1,2.8,2.5,1.2409684963663,0.00883357025,-2.05386373283328,-0.203082845488663,42.16859512,1.62498913239274,3.47577001973736,"diaspore"
"432","zan1","diaspora","zan1diaspora",0.015,-1.82390874094432,2.8,2.4,2.2,1.93776310582665,0.0138400815,-1.85886135244457,-0.0349526115002558,64.23355769,1.80776197685368,3.63167071779799,"diaspore"
"433","zan1","diaspora","zan1diaspora",0.0141,-1.85078088734462,2.9,2.7,2.3,1.49530881065849,0.011590931,-1.9358816794873,-0.0851007921426802,50.99458015,1.70752402048954,3.55830490783416,"diaspore"
"434","zan1","diaspora","zan1diaspora",0.016,-1.79588001734408,3.1,2.6,2.3,1.64838434964095,0.00276706925,-2.55797997186138,-0.762099954517309,27.94895258,1.44636553682889,3.24224555417296,"diaspore"
"435","zan1","diaspora","zan1diaspora",0.0126,-1.89962945488244,2.8,2.5,2,1.71887338539247,0.0123892475,-1.90695507106722,-0.00732561618477997,50.99458015,1.70752402048954,3.60715347537198,"diaspore"
"436","zan1","diaspora","zan1diaspora",0.015,-1.82390874094432,3.2,2.7,2.2,1.50714908230961,0.01046447475,-1.98028256559586,-0.156373824651539,51.97524515,1.71579654643143,3.53970528737575,"diaspore"
"437","cupl","diaspora","cupldiaspora",0.8638,-0.0635868002885203,14.3,11.4,8.2,1.23412694994281,0.07957045825,-1.09924814080943,-1.03566134052091,129.9381129,2.11373655518702,2.17732335547554,"diaspore"
"438","zan1","diaspora","zan1diaspora",0.015,-1.82390874094432,2.8,2.5,2.3,1.77937203456777,0.005232313,-2.28130628415877,-0.457397543214447,43.63959263,1.63988068785194,3.46378942879626,"diaspore"
"439","bac2","diaspora","bac2diaspora",0.5021,-0.299209778625653,8.1,9.4,9.2,1.3689604434584,0.0909982706832365,-1.04096686086423,-0.741757082238573,259.87622575896,2.41476655078242,2.71397632940807,"diaspore"
"440","bac2","diaspora","bac2diaspora",0.4407,-0.355856949490081,7.7,9.3,8.3,1.41609588929186,0.111147866140807,-0.954098870636323,-0.598241921146242,313.81280091648,2.49667065516552,2.8525276046556,"diaspore"
"441","bac2","diaspora","bac2diaspora",0.4145,-0.382475465113708,7.5,9.2,8.3,1.38228860998618,0.063709643867646,-1.19579482258628,-0.813319357472568,191.22967555848,2.28155528820813,2.66403075332184,"diaspore"
"442","bac2","diaspora","bac2diaspora",0.6657,-0.176721443048329,9.7,10,9.5,1.37969978013597,0.141889356383003,-0.848050181269085,-0.671328738220756,357.94272604536,2.55381354130209,2.73053498435042,"diaspore"
"443","bac2","diaspora","bac2diaspora",0.4993,-0.30163843394489,8,9.5,9.2,1.36383403465303,0.0912901715928687,-1.03957597660312,-0.737937542658231,269.6828757876,2.43085337067587,2.73249180462076,"diaspore"
"444","bac2","diaspora","bac2diaspora",0.6985,-0.155833589549799,10.1,10.1,9.9,1.32096054456561,0.131576821580039,-0.880820608795517,-0.724987019245717,299.10282587352,2.4758205161924,2.6316541057422,"diaspore"
"445","bac2","diaspora","bac2diaspora",0.6111,-0.213887716280173,9.6,9.6,9.1,1.39164929205954,0.168032434295458,-0.774606880917096,-0.560719164636922,353.03940103104,2.5478231776129,2.76171089389307,"diaspore"
"446","bac2","diaspora","bac2diaspora",0.5863,-0.231880105815203,9.1,9.7,9.3,1.36403400322001,0.149533484426135,-0.825261546649239,-0.593381440834036,328.52277595944,2.51656548388246,2.74844558969766,"diaspore"
"447","dior","diaspora","dio3diaspora",0.1789,-0.747389659432627,9.2,5.7,4.2,1.5513141178566,0.0231336876455956,-1.63575513262149,-0.888365473188867,210.84297561576,2.32395913676122,3.07134879619384,"diaspore"
"448","dior","diaspora","dio3diaspora",0.1881,-0.725611204449621,9,6.2,4.1,1.57026198770446,0.0297107556968502,-1.52708630172046,-0.801475097270842,279.48952581624,2.44636553685412,3.17197674130374,"diaspore"
"449","diow","diaspora","diowdiaspora",5.5101,0.741159480712783,31.4,25.2,15.5,0.85802308249988,0.593410548540897,-0.22664473787697,-0.967804218589753,416.7826262172,2.61990960689592,1.87875012618314,"diaspore"
"450","diow","diaspora","diowdiaspora",6.8877,0.838074222768777,32.5,28.3,15.2,0.940940617330837,0.852390224916132,-0.0693615393535721,-0.907435762122349,681.56217699048,2.83350548143573,1.99543125866695,"diaspore"
"451","diow","diaspora","diowdiaspora",6.7681,0.830466766864204,31.6,27.3,16.3,0.919244014023006,1.55869831527246,0.19276206599639,-0.637704700867814,1206.21795352272,3.08142578828501,2.25095902142081,"diaspore"
"452","dipp","diaspora","dippdiaspora",17.3093,1.23827950506289,44,27.3,21.5,1.28005048740122,4.43602223191627,0.646993714026799,-0.591285791036096,4927.8416393916,3.69265674293814,2.45437723787524,"diaspore"
"453","dipp","diaspora","dippdiaspora",15.4835,1.18986913844471,41.7,26.7,21.1,1.25875365467721,4.15596255296188,0.618671625719767,-0.57119751272494,4579.70556337488,3.66083755741172,2.47096841896702,"diaspore"
"454","faro","diaspora","farodiaspora",0.4862,-0.313185045492683,10,9.8,6.4,1.48050637751173,0.158967289379657,-0.79869223104684,-0.485507185554157,259.87622575896,2.41476655078242,2.7279515962751,"diaspore"
"455","faro","diaspora","farodiaspora",0.3628,-0.440332721611942,9,8.2,6.1,1.53915536062214,0.144361432753244,-0.840548816320623,-0.40021609470868,205.93965060144,2.31373997157953,2.75407269319147,"diaspore"
"456","faro","diaspora","farodiaspora",0.475,-0.323306390375133,9.6,9.4,6.6,1.52318258318525,0.126673967412698,-0.897312627189612,-0.574006236814478,176.51970051552,2.24679318194892,2.57009957232405,"diaspore"
"461","inma","diaspora","inmadiaspora",0.2494,-0.603103550857476,9.4,7.3,4.2,1.65271444423195,0.02688407377713,-1.57050492144874,-0.967401370591268,39.22660011456,1.59358066817357,2.19668421903105,"diaspore"
"462","inma","diaspora","inmadiaspora",0.2551,-0.59328954139021,10.2,7.2,4.4,1.50774012116542,0.0207759931873511,-1.68243820578809,-1.08914866439788,34.32327510024,1.53558872119589,2.1288782625861,"diaspore"
"463","inma","diaspora","inmadiaspora",0.2525,-0.59773861754532,9.6,7.2,4,1.74421107338123,0.026830450498916,-1.57137203520914,-0.973633417663815,39.22660011456,1.59358066817357,2.19131928571889,"diaspore"
"464","inma","diaspora","inmadiaspora",0.1977,-0.703993330686328,9.3,7,4.2,1.3809494074728,0.0131846235308485,-1.87993226638699,-1.17593893570066,19.61330005728,1.29255067250959,1.99654400319592,"diaspore"
"465","inma","diaspora","inmadiaspora",0.2664,-0.574465779501736,10.4,7.2,4.3,1.58016088400719,0.0273268982681867,-1.56340965998158,-0.988943880479846,39.22660011456,1.59358066817357,2.16804644767531,"diaspore"
"466","inma","diaspora","inmadiaspora",0.2449,-0.611011214875286,10,7,4.2,1.59089981890633,0.0367507569684917,-1.43473371116881,-0.823722496293527,58.83990017184,1.76967192722926,2.38068314210454,"diaspore"
"467","paca","diaspora","pacadiaspora",74.5359,1.87236549981643,63.5,76.4,40.4,0.726303987547733,2.20100421218282,0.342620873687381,-1.52974462612905,514.8491265036,2.71167998025157,0.839314480435141,"diaspore"
"468","paca","diaspora","pacadiaspora",82.0376,1.91401294664998,80.1,57.9,48,0.703820653770205,2.78651332743432,0.445061124556168,-1.46895182209381,588.3990017184,2.76967192722926,0.855658980579278,"diaspore"
"473","paca","diaspora","pacadiaspora",76.1124,1.88145541646673,67.1,45.8,34.7,1.36313641952616,0.840469207989648,-0.0754781930456255,-1.95693360951235,176.51970051552,2.24679318194892,0.36533776548219,"diaspore"
"474","paca","diaspora","pacadiaspora",69.029,1.8390315819552,69.4,59,41.2,0.781491505033893,2.56818052839103,0.409625548886053,-1.42940603306914,583.49567670408,2.76603764257416,0.927006060618966,"diaspore"
"476","paca","diaspora","pacadiaspora",94.7837,1.9767336579213,83.3,65.5,36.8,0.90157303821531,3.28911739500075,0.517079374574524,-1.45965428334677,588.3990017184,2.76967192722926,0.792938269307958,"diaspore"
